#Scan#	Adduct	CAS_Number	Charge	Compound_Name	Compound_Source	Data_Collector	ExactMass	FileScanUniqueID	INCHI	INCHI_AUX	Instrument	IonMode	Ion_Source	LibMZ	LibraryName	LibraryQualityString	Library_Class	MQScore	MZErrorPPM	MassDiff	NumberHits	Organism	PI	Precursor_MZ	Pubmed_ID	RT_Query	SharedPeaks	Smiles	SpecCharge	SpecMZ	SpectrumFile	SpectrumID	TIC_Query	UpdateWorkflowName	tags
2580	[M+2H]	83915-83-7	1	Lisinopril (Zestril)	Commercial	Garg_Neha	405.226	spectra/specs_ms.mgf2580	N/A	N/A	qTof	Positive	LC-ESI	203.621	lib-00020.mgf	Gold	1	0.711829	2.47293	0.00050354	1	GNPS-SELLECKCHEM-FDA-PART2	Dorrestein	203.621	N/A	0	13	C1=CC=CC(=C1)CC[C@H](N[C@H](C(N2[C@@H](CCC2)C(=O)O)=O)CCCCN)C(O)=O	1	203.62	spectra/specs_ms.mgf	CCMSLIB00000078421	11422	UPDATE-SINGLE-ANNOTATED-GOLD	 
2587	M+H	897063	1	Spectral Match to Boldione from NIST14	Isolated	Data deposited by amelnik	0.0	spectra/specs_ms.mgf2587	N/A	N/A	HCD	Positive	ESI	285.185	lib-00032.mgf	Bronze	3	0.951566	1.71216	0.000488281	1	GNPS-NIST14-MATCHES	Data from Rob Knight 	285.185	N/A	0	7	N/A	1	285.185	spectra/specs_ms.mgf	CCMSLIB00003137932	247130	UPDATE-SINGLE-ANNOTATED-BRONZE	 
2593	[M+H]+	N/A	1	PIPERINE	isolated	MoNA:VF-NPL-QEHF000639	0.0	spectra/specs_ms.mgf2593	InChI=1S/C17H19NO3/c19-17(18-10-4-1-5-11-18)7-3-2-6-14-8-9-15-16(12-14)21-13-20-15/h2-3,6-9,12H,1,4-5,10-11,13H2/b6-2+,7-3+	N/A	ESI-QFT	positive	N/A	286.144	lib-00029.mgf	Bronze	3	0.972773	1.49312	0.000427246	1	MONA	MoNA	286.144	N/A	0	11	N/A	1	286.144	spectra/specs_ms.mgf	CCMSLIB00004691702	306969	UPDATE-SINGLE-ANNOTATED-BRONZE	 
2612	M+H-H2O	544718	1	Spectral Match to Conjugated linoleic acid (9E,11E) from NIST14	Isolated	Data deposited by amelnik	0.0	spectra/specs_ms.mgf2612	N/A	N/A	HCD	Positive	ESI	263.237	lib-00032.mgf	Bronze	3	0.845822	0.811524	0.000213623	1	GNPS-NIST14-MATCHES	Data from Rob Knight 	263.237	N/A	0	9	N/A	1	263.237	spectra/specs_ms.mgf	CCMSLIB00003138215	3247	UPDATE-SINGLE-ANNOTATED-BRONZE	 
2630	2M+H	81254	1	Spectral Match to Cholic acid from NIST14	Isolated	Data deposited by quinnr	0.0	spectra/specs_ms.mgf2630	N/A	N/A	QqQ	Positive	ESI	817.583	lib-00032.mgf	Bronze	3	0.944908	0.149306	0.00012207	1	GNPS-NIST14-MATCHES	Data from Dorrestein	817.583	N/A	0	20	N/A	1	817.583	spectra/specs_ms.mgf	CCMSLIB00003137634	989036	UPDATE-SINGLE-ANNOTATED-BRONZE	 
2635	[M+NH4]+	N/A	1	Cholic Acid	isolated	MoNA:VF-NPL-QEHF000523	0.0	spectra/specs_ms.mgf2635	InChI=1S/C24H40O5/c1-13(4-7-21(28)29)16-5-6-17-22-18(12-20(27)24(16,17)3)23(2)9-8-15(25)10-14(23)11-19(22)26/h13-20,22,25-27H,4-12H2,1-3H3,(H,28,29)/t13-,14+,15-,16-,17+,18+,19-,20+,22+,23+,24-/m1/s1	N/A	ESI-QFT	positive	N/A	426.321	lib-00029.mgf	Bronze	3	0.894551	0.214751	9.15527e-05	1	MONA	MoNA	426.321	N/A	0	12	N/A	1	426.321	spectra/specs_ms.mgf	CCMSLIB00004691586	55020	UPDATE-SINGLE-ANNOTATED-BRONZE	 
2651	[M+H]	N/A	1	29122-68-7	Commercial	Garg_Neha	266.163	spectra/specs_ms.mgf2651	CC(C)NCC(O)COc1ccc(CC(=O)N)cc1	N/A	qTof	Positive	LC-ESI	267.172	lib-00017.mgf	Gold	1	0.83527	6.73924	0.00180054	1	GNPS-NIH-CLINICALCOLLECTION2	Dorrestein	267.172	N/A	0	8	N/A	1	267.17	spectra/specs_ms.mgf	CCMSLIB00000077060	4389	UPDATE-SINGLE-ANNOTATED-GOLD	 
270	M+H-H2O	434139	1	Spectral Match to Lithocholic acid from NIST14	Isolated	Data deposited by aaksenov	0.0	spectra/specs_ms.mgf270	N/A	N/A	HCD	Positive	ESI	359.294	lib-00032.mgf	Bronze	3	0.969511	1.69875	0.000610352	1	GNPS-NIST14-MATCHES	Data from Rob Knight	359.294	N/A	0	17	N/A	1	359.293	spectra/specs_ms.mgf	CCMSLIB00003137870	16570	UPDATE-SINGLE-ANNOTATED-BRONZE	 
2742	M+H	28047-15-6	1	phenylacetylglutamine	Other	alan_jarmusch	0.0	spectra/specs_ms.mgf2742	InChI=1S/C13H16N2O4/c14-11(16)7-6-10(13(18)19)15-12(17)8-9-4-2-1-3-5-9/h1-5,10H,6-8H2,(H2,14,16)(H,15,17)(H,18,19)/t10-/m0/s1	 	Orbitrap	Positive	LC-ESI	265.118	lib-00013.mgf	Bronze	3	0.95019	35.4537	0.00939941	1	GNPS-LIBRARY	Dorrestein	265.118	 	0	11	C1=CC=C(C=C1)CC(=O)N[C@@H](CCC(=O)N)C(=O)O	1	265.127	spectra/specs_ms.mgf	CCMSLIB00002316426	204920	UPDATE-SINGLE-ANNOTATED-BRONZE	Urine
2778	M+H	103231	1	Spectral Match to Hexanedioic acid, bis(2-ethylhexyl) ester from NIST14	Isolated	Data deposited by negarg	0.0	spectra/specs_ms.mgf2778	N/A	N/A	HCD	Positive	ESI	371.315	lib-00032.mgf	Bronze	3	0.963841	2.38345	0.00088501	1	GNPS-NIST14-MATCHES	Data from William H Gerwick 	371.315	N/A	0	7	N/A	1	371.316	spectra/specs_ms.mgf	CCMSLIB00003135411	30566	UPDATE-SINGLE-ANNOTATED-BRONZE	 
2806	M+H	N/A	1	Valsartan	Isolated	Ed Esquenazi 	0.0	spectra/specs_ms.mgf2806	N/A	N/A	qTof	Positive	LC-ESI	893.447	lib-00008.mgf	Bronze	3	0.815783	3.41571	0.00305176	1	GNPS-SELLECKCHEM-FDA-PART1	Sirenas	893.447	N/A	0	12	N/A	1	893.444	spectra/specs_ms.mgf	CCMSLIB00000005792	201062	UPDATE-SINGLE-ANNOTATED-BRONZE	 
2824	2M+Na	 	1	"(R)-4-((3S,5S,7R,8R,9S,10S,13R,14S,17R)-3,7-dihydroxy-10,13-dimethyl-12-oxohexadecahydro-1H-cyclopenta[a]phenanthren-17-yl)pentanoic acid"	crude	Emily Gentry	406.272	spectra/specs_ms.mgf2824	"InChI=1S/C24H38O5/c1-13(4-7-21(28)29)16-5-6-17-22-18(12-20(27)24(16,17)3)23(2)9-8-15(25)10-14(23)11-19(22)26/h13-19,22,25-26H,4-12H2,1-3H3,(H,28,29)/t13-,14+,15+,16-,17+,18+,19-,22+,23+,24-/m1/s1"	N/A	qTof	Positive	ESI	835.533	lib-00001.mgf	Gold	1	0.889414	0.511346	0.000427246	1	BILELIB19	Dorrestein	835.533	 	0	19	C[C@@H]([C@H]1CC[C@]2([H])[C@]1(C)C(C[C@@]3([H])[C@@]2([H])[C@H](O)C[C@@]4([H])[C@]3(C)CC[C@H](O)C4)=O)CCC(O)=O	1	835.533	spectra/specs_ms.mgf	CCMSLIB00005464786	89987	UPDATE-SINGLE-ANNOTATED-GOLD	 
2859	M+H	137-08-6	0	D-PANTOTHENIC ACID	Commercial standard	Prasad	219.111	spectra/specs_ms.mgf2859	N/A	N/A	Q-Exactive Plus	Positive	LC-ESI	220.12	lib-00016.mgf	Gold	1	0.945419	12.2697	0.00270081	1	GNPS-EMBL-MCF	Alexandrov Theodore	220.12	6613	0	10	C(CCNC([C@H](O)C(C)(C)CO)=O)(=O)O	1	220.117	spectra/specs_ms.mgf	CCMSLIB00000578020	9124	UPDATE-SINGLE-ANNOTATED-GOLD	 
290	M+H-H2O	306230	1	Spectral Match to p-Hydroxyphenyllactic acid from NIST14	Isolated	Data deposited by aaksenov	0.0	spectra/specs_ms.mgf290	N/A	N/A	HCD	Positive	ESI	165.054	lib-00032.mgf	Bronze	3	0.934453	3.05076	0.00050354	1	GNPS-NIST14-MATCHES	Data from Karin	165.054	N/A	0	5	N/A	1	165.055	spectra/specs_ms.mgf	CCMSLIB00003139977	2755	UPDATE-SINGLE-ANNOTATED-BRONZE	 
291	M+H	N/A	1	Spectral Match to Tyr-Pro from NIST14	Isolated	Data deposited by negarg	0.0	spectra/specs_ms.mgf291	N/A	N/A	QqQ	Positive	ESI	279.134	lib-00032.mgf	Bronze	3	0.923012	1.74927	0.000488281	1	GNPS-NIST14-MATCHES	Data from Pieter C Dorrestein	279.134	N/A	0	6	N/A	1	279.134	spectra/specs_ms.mgf	CCMSLIB00003140116	13853	UPDATE-SINGLE-ANNOTATED-BRONZE	 
2916	M+H	33868-03-0	0	1,7-dimethyluric acid	Commercial	alan jarmusch	0.0	spectra/specs_ms.mgf2916	InChI=1S/C7H8N4O3/c1-10-3-4(8-6(10)13)9-7(14)11(2)5(3)12/h1-2H3,(H,8,13)(H,9,14)	 	qTof	Positive	LC-ESI	197.067	lib-00013.mgf	Bronze	3	0.866282	5.57492	0.00109863	1	GNPS-LIBRARY	Pieter Dorrestein	197.067	 	0	5	CN1C2=C(NC1=O)NC(=O)N(C2=O)C	1	197.066	spectra/specs_ms.mgf	CCMSLIB00004679241	2112	UPDATE-SINGLE-ANNOTATED-BRONZE	 
2932	M+H	 	1	1-Hydroxyphenazine	Lysate	Quinn	0.0	spectra/specs_ms.mgf2932	 	 	qTof	Positive	LC-ESI	197.07	lib-00013.mgf	Bronze	3	0.922301	3.0197	0.000595093	1	GNPS-LIBRARY	Dorrestein	197.07	 	0	5	 	1	197.071	spectra/specs_ms.mgf	CCMSLIB00000531525	10246	UPDATE-SINGLE-ANNOTATED-BRONZE	 
296	M+H	112607	1	Spectral Match to Tetraethylene glycol from NIST14	Isolated	Data deposited by marjo	0.0	spectra/specs_ms.mgf296	N/A	N/A	Q-TOF	Positive	ESI	195.123	lib-00032.mgf	Bronze	3	0.808589	5.16126	0.00100708	1	GNPS-NIST14-MATCHES	Data from Maria Maansson	195.123	N/A	0	5	N/A	1	195.122	spectra/specs_ms.mgf	CCMSLIB00003139724	11614	UPDATE-SINGLE-ANNOTATED-BRONZE	 
2984	M+H	326495-22-1	1	2-hydroxy-3-(2-hydroxyacetoxy)propyl palmitate	Commercial	C-TAC	506.262	spectra/specs_ms.mgf2984	 	 	qTof	Positive	LC-ESI	485.287	lib-00013.mgf	Bronze	3	0.864448	1.88657	0.000915527	1	GNPS-LIBRARY	O Laprevote	485.287	 	0	12	 	1	485.288	spectra/specs_ms.mgf	CCMSLIB00005436330	9896	UPDATE-SINGLE-ANNOTATED-BRONZE	 
3016	M-H2O+H	 	1	"(R)-4-((3R,5S,8R,9S,10S,13R,14S,17R)-3-hydroxy-10,13-dimethyl-7,12-dioxohexadecahydro-1H-cyclopenta[a]phenanthren-17-yl)pentanoic acid"	crude	Emily Gentry	404.256	spectra/specs_ms.mgf3016	"InChI=1S/C24H36O5/c1-13(4-7-21(28)29)16-5-6-17-22-18(12-20(27)24(16,17)3)23(2)9-8-15(25)10-14(23)11-19(22)26/h13-18,22,25H,4-12H2,1-3H3,(H,28,29)/t13-,14+,15-,16-,17+,18+,22+,23+,24-/m1/s1"	N/A	qTof	Positive	ESI	387.252	lib-00001.mgf	Gold	1	0.753316	1.73372	0.000671387	1	BILELIB19	Dorrestein	387.252	 	0	13	C[C@@H]([C@H]1CC[C@]2([H])[C@]1(C)C(C[C@@]3([H])[C@@]2([H])C(C[C@@]4([H])[C@]3(C)CC[C@@H](O)C4)=O)=O)CCC(O)=O	1	387.253	spectra/specs_ms.mgf	CCMSLIB00005464808	24710	UPDATE-SINGLE-ANNOTATED-GOLD	 
3032	M+H-NH3	301020	1	Spectral Match to 9-Octadecenamide, (Z)- from NIST14	Isolated	Data deposited by fevargas	0.0	spectra/specs_ms.mgf3032	N/A	N/A	HCD	Positive	ESI	265.252	lib-00032.mgf	Bronze	3	0.800466	1.84082	0.000488281	1	GNPS-NIST14-MATCHES	Data from Joshua Wollam	265.252	N/A	0	7	N/A	1	265.253	spectra/specs_ms.mgf	CCMSLIB00003139094	2532	UPDATE-SINGLE-ANNOTATED-BRONZE	 
3039	M+H-H2O	544718	1	Spectral Match to Conjugated linoleic acid (9E,11E) from NIST14	Isolated	Data deposited by amelnik	0.0	spectra/specs_ms.mgf3039	N/A	N/A	HCD	Positive	ESI	263.237	lib-00032.mgf	Bronze	3	0.842102	1.15932	0.000305176	1	GNPS-NIST14-MATCHES	Data from Rob Knight 	263.237	N/A	0	8	N/A	1	263.237	spectra/specs_ms.mgf	CCMSLIB00003140036	4605	UPDATE-SINGLE-ANNOTATED-BRONZE	 
3052	M+H	N/A	1	Spectral Match to Ala-Leu from NIST14	Isolated	Data deposited by aaksenov	0.0	spectra/specs_ms.mgf3052	N/A	N/A	IT/ion trap	Positive	ESI	203.139	lib-00032.mgf	Bronze	3	0.900341	1.5023	0.000305176	1	GNPS-NIST14-MATCHES	Data from Karin	203.139	N/A	0	5	N/A	1	203.139	spectra/specs_ms.mgf	CCMSLIB00003136127	1614	UPDATE-SINGLE-ANNOTATED-BRONZE	 
3059	M+H	869192	1	Spectral Match to Gly-Leu from NIST14	Isolated	Data deposited by aaksenov	0.0	spectra/specs_ms.mgf3059	N/A	N/A	QqQ	Positive	ESI	189.122	lib-00032.mgf	Bronze	3	0.949581	5.80912	0.00109863	1	GNPS-NIST14-MATCHES	Data from Karin	189.122	N/A	0	5	N/A	1	189.123	spectra/specs_ms.mgf	CCMSLIB00003136046	4066	UPDATE-SINGLE-ANNOTATED-BRONZE	 
3065	[M+H]+	705-86-2	1	Massbank:FIO00039 delta-Decalactone	Isolated	Massbank	0.0	spectra/specs_ms.mgf3065	1S/C10H18O2/c1-2-3-4-6-9-7-5-8-10(11)12-9/h9H,2-8H2,1H3	N/A	LC-ESI-QTOF	Positive	ESI	171.139	lib-00004.mgf	Bronze	3	0.707352	8.20274	0.00140381	1	MASSBANK	Putative Massbank Match	171.139	N/A	0	5	CCCCCC(C1)OC(=O)CC1	1	171.138	spectra/specs_ms.mgf	CCMSLIB00000213651	2010	UPDATE-SINGLE-ANNOTATED-BRONZE	 
3077	M+H	N/A	1	Spectral Match to (1R,4R)-Dihydrocarvone from METLIN	Isolated	Data deposited by daniel	0.0	spectra/specs_ms.mgf3077	N/A	N/A	LC-ESI-QTOF	Positive-0eV	LC-ESI	153.127	lib-00032.mgf	Bronze	3	0.825175	3.28838	0.00050354	1	GNPS-NIST14-MATCHES	Data from Pieter Dorrestein	153.127	N/A	0	5	N/A	1	153.128	spectra/specs_ms.mgf	CCMSLIB00003139487	2710	UPDATE-SINGLE-ANNOTATED-BRONZE	 
310	M+H	13588959	1	Spectral Match to Leu-Val from NIST14	Isolated	Data deposited by mjmeehan	0.0	spectra/specs_ms.mgf310	N/A	N/A	Q-TOF	Positive	ESI	231.17	lib-00032.mgf	Bronze	3	0.805229	0.858088	0.000198364	1	GNPS-NIST14-MATCHES	Data from Gabriel Haddad	231.17	N/A	0	6	N/A	1	231.17	spectra/specs_ms.mgf	CCMSLIB00003134805	4763	UPDATE-SINGLE-ANNOTATED-BRONZE	 
3154	M+H	 	1	Yersiniabactin	Commercial	Julia Gauglitz	0.0	spectra/specs_ms.mgf3154	 	 	qTof	Positive	LC-ESI	482.131	lib-00013.mgf	Gold	1	0.944249	15.5711	0.00750732	1	GNPS-LIBRARY	Pieter Dorrestein	482.131	 	0	14	 	1	482.124	spectra/specs_ms.mgf	CCMSLIB00005435750	31497	UPDATE-SINGLE-ANNOTATED-GOLD	Siderophore
3158	M+H	 	1	Yersiniabactin	Commercial	Julia Gauglitz	0.0	spectra/specs_ms.mgf3158	 	 	qTof	Positive	LC-ESI	482.131	lib-00013.mgf	Gold	1	0.928098	15.5711	0.00750732	1	GNPS-LIBRARY	Pieter Dorrestein	482.131	 	0	10	 	1	482.124	spectra/specs_ms.mgf	CCMSLIB00005435750	11397	UPDATE-SINGLE-ANNOTATED-GOLD	Siderophore
3205	[M+H]+	N/A	1	Massbank: Testosterone_Propionate	Isolated	Massbank	0.0	spectra/specs_ms.mgf3205	1S/C22H32O3/c1-4-20(24)25-19-8-7-17-16-6-5-14-13-15(23)9-11-21(14,2)18(16)10-12-22(17,19)3/h13,16-19H,4-12H2,1-3H3/t16?,17?,18?,19-,21-,22-/m0/s1	N/A	LC-ESI-QTOF	Positive	ESI	345.243	lib-00004.mgf	Bronze	3	0.739884	2.38665	0.000823975	1	MASSBANK	Putative Massbank Match	345.243	N/A	0	6	[H]C([H])([H])C([H])([H])C(=O)OC([H])(C([H])([H])4)C(C([H])([H])[H])(C([H])([H])3)C([H])(C([H])([H])4)C([H])(C([H])([H])1)C([H])(C([H])([H])3)C(C([H])([H])[H])(C([H])([H])2)C(=C([H])C(=O)C([H])([H])2)C([H])([H])1	1	345.242	spectra/specs_ms.mgf	CCMSLIB00000206429	52790	UPDATE-SINGLE-ANNOTATED-BRONZE	 
3207	M+H	4754-39-6	1	5'-DEOXYADENOSINE	Commercial	Kelly Weldon	251.102	spectra/specs_ms.mgf3207	"InChI=1S/C10H13N5O3/c1-4-6(16)7(17)10(18-4)15-3-14-5-8(11)12-2-13-9(5)15/h2-4,6-7,10,16-17H,1H3,(H2,11,12,13)/t4-,6-,7-,10-/m1/s1"	N/A	Orbitrap	Positive	ESI	252.109	lib-00015.mgf	Gold	1	0.9213	0	0	1	GNPS-MSMLS	Dorrestein	252.109	N/A	0	5	C[C@H]1O[C@H]([C@H](O)[C@@H]1O)N1C=NC2=C(N)N=CN=C12	1	252.109	spectra/specs_ms.mgf	CCMSLIB00005464397	7497	UPDATE-SINGLE-ANNOTATED-GOLD	 
3247	2M+NH4	81-25-4	1	Cholic acid	Commercial	Robin Schmid	408.288	spectra/specs_ms.mgf3247	InChI=1S/C24H40O5/c1-13(4-7-21(28)29)16-5-6-17-22-18(12-20(27)24(16,17)3)23(2)9-8-15(25)10-14(23)11-19(22)26/h13-20,22,25-27H,4-12H2,1-3H3,(H,28,29)/t13-,14+,15-,16-,17+,18+,19-,20+,22+,23+,24-/m1/s1	BHQCQFFYRZLCQQ-OELDTZBJSA-N	qTof	Positive	LC-ESI	834.609	lib-00013.mgf	Bronze	3	0.904875	0.731302	0.000610352	1	GNPS-LIBRARY	Uwe Karst	834.609	 	0	29	[H][C@@]12C[C@H](O)CC[C@]1(C)[C@@]1([H])C[C@H](O)[C@]3(C)[C@]([H])(CC[C@@]3([H])[C@]1([H])[C@H](O)C2)[C@H](C)CCC(O)=O	1	834.61	spectra/specs_ms.mgf	CCMSLIB00005435981	378261	UPDATE-SINGLE-ANNOTATED-BRONZE	 
3267	M+H	 	1	C9:db-PQS, C9:DB-NQNO	Lysate	AMelnik	0.0	spectra/specs_ms.mgf3267	 	 	qTof	Positive	LC-ESI	286.182	lib-00013.mgf	Bronze	3	0.789593	7.03804	0.00201416	1	GNPS-LIBRARY	P.Dorrestein	286.182	 	0	6	 	1	286.18	spectra/specs_ms.mgf	CCMSLIB00000223949	4955	UPDATE-SINGLE-ANNOTATED-BRONZE	 
330	M+H	3303319	1	Spectral Match to Leu-Leu from NIST14	Isolated	Data deposited by mjmeehan	0.0	spectra/specs_ms.mgf330	N/A	N/A	Q-TOF	Positive	ESI	245.186	lib-00032.mgf	Bronze	3	0.962628	2.48934	0.000610352	1	GNPS-NIST14-MATCHES	Data from Gabriel Haddad	245.186	N/A	0	5	N/A	1	245.185	spectra/specs_ms.mgf	CCMSLIB00003139983	9280	UPDATE-SINGLE-ANNOTATED-BRONZE	 
3323	[M+H]+	287714-41-4	1	Massbank:EA280204 Rosuvastatin|(E,3R,5R)-7-[4-(4-fluorophenyl)-2-(methyl-methylsulfonylamino)-6-propan-2-ylpyrimidin-5-yl]-3,5-dihydroxyhept-6-enoic acid	Isolated	Massbank	0.0	spectra/specs_ms.mgf3323	1S/C22H28FN3O6S/c1-13(2)20-18(10-9-16(27)11-17(28)12-19(29)30)21(14-5-7-15(23)8-6-14)25-22(24-20)26(3)33(4,31)32/h5-10,13,16-17,27-28H,11-12H2,1-4H3,(H,29,30)/b10-9+/t16-,17+/m0/s1	N/A	LC-ESI-ITFT	Positive	ESI	482.176	lib-00004.mgf	Bronze	3	0.89413	0.379748	0.000183105	1	MASSBANK	Putative Massbank Match	482.176	N/A	0	14	c1(nc(N(S(=O)(=O)C)C)nc(c1\C=C\[C@@H](C[C@H](CC(O)=O)O)O)c1ccc(cc1)F)C(C)C	1	482.176	spectra/specs_ms.mgf	CCMSLIB00000211136	53126	UPDATE-SINGLE-ANNOTATED-BRONZE	 
3339	[M+H]+	N/A	1	MoNA:681452 Lyrica (TN)	isolated	MoNA	0.0	spectra/specs_ms.mgf3339	InChI=1S/C8H17NO2/c1-6(2)3-7(5-9)4-8(10)11/h6-7H,3-5,9H2,1-2H3,(H,10,11)/t7-/m0/s1	N/A	LC-ESI-QFT	 	LC-ESI-QFT	160.133	lib-00029.mgf	Bronze	3	0.84418	1.81048	0.000289917	1	MONA	MoNA	160.133	N/A	0	6	N/A	1	160.133	spectra/specs_ms.mgf	CCMSLIB00000567044	3480	UPDATE-SINGLE-ANNOTATED-BRONZE	 
334	M+H	137-08-6	0	D-PANTOTHENIC ACID	Commercial standard	Prasad	219.111	spectra/specs_ms.mgf334	N/A	N/A	Q-Exactive Plus	Positive	LC-ESI	220.12	lib-00016.mgf	Gold	1	0.906569	11.3685	0.00250244	1	GNPS-EMBL-MCF	Alexandrov Theodore	220.12	6613	0	9	C(CCNC([C@H](O)C(C)(C)CO)=O)(=O)O	1	220.117	spectra/specs_ms.mgf	CCMSLIB00000578020	4714	UPDATE-SINGLE-ANNOTATED-GOLD	 
3345	M+H	N/A	1	N-Butylbenzenesulfonamide	Commercial	CASMI2016	0.0	spectra/specs_ms.mgf3345	"InChI=1S/C10H15NO2S/c1-2-3-9-11-14(12,13)10-7-5-4-6-8-10/h4-8,11H,2-3,9H2,1H3"	 	Orbitrap	 Positive	LC-ESI	214.09	lib-00027.mgf	Gold	1	0.869856	3.70618	0.000793457	1	CASMI	CASMI	214.09	18156	0	6	CCCCNS(=O)(=O)C1=CC=CC=C1	1	214.089	spectra/specs_ms.mgf	CCMSLIB00000579679	5152	UPDATE-SINGLE-ANNOTATED-GOLD	 
3363	M+H-3H2O	81254	1	Spectral Match to Cholic acid from NIST14	Isolated	Data deposited by fevargas	0.0	spectra/specs_ms.mgf3363	N/A	N/A	QqQ	Positive	ESI	355.263	lib-00032.mgf	Bronze	3	0.758173	1.97573	0.000701904	1	GNPS-NIST14-MATCHES	Data from Christopher A. Lowry	355.263	N/A	0	13	N/A	1	355.262	spectra/specs_ms.mgf	CCMSLIB00003136615	10080	UPDATE-SINGLE-ANNOTATED-BRONZE	 
3366	M+H	69747553	1	Spectral Match to 1-Stearoyl-2-hydroxy-sn-glycero-3-phosphoethanolamine from NIST14	Isolated	Data deposited by alchemistmatt	0.0	spectra/specs_ms.mgf3366	N/A	N/A	HCD	Positive	ESI	482.32	lib-00032.mgf	Bronze	3	0.794279	8.28869	0.0039978	1	GNPS-NIST14-MATCHES	Data from Charles Ansong	482.32	N/A	0	10	N/A	1	482.324	spectra/specs_ms.mgf	CCMSLIB00003140187	65910	UPDATE-SINGLE-ANNOTATED-BRONZE	 
3367	2M+H	 	1	"(4R)-4-((3R,5R,8R,9S,10S,12S,13R,17R)-12-hydroxy-10,13-dimethyl-3-(sulfooxy)hexadecahydro-1H-cyclopenta[a]phenanthren-17-yl)pentanoic acid"	crude	Emily Gentry	472.249	spectra/specs_ms.mgf3367	"InChI=1S/C24H40O7S/c1-14(4-9-22(26)27)18-7-8-19-17-6-5-15-12-16(31-32(28,29)30)10-11-23(15,2)20(17)13-21(25)24(18,19)3/h14-21,25H,4-13H2,1-3H3,(H,26,27)(H,28,29,30)/t14-,15-,16-,17+,18-,19+,20+,21+,23+,24-/m1/s1"	N/A	qTof	Positive	ESI	945.506	lib-00001.mgf	Gold	1	0.890633	0.645529	0.000610352	1	BILELIB19	Dorrestein	945.506	 	0	25	C[C@@H]([C@H]1CC[C@]2([H])[C@]1(C)[C@@H](O)C[C@@]3([H])[C@@]2([H])CC[C@@]4([H])[C@]3(C)CC[C@@H](OS(=O)(O)=O)C4)CCC(O)=O	1	945.507	spectra/specs_ms.mgf	CCMSLIB00005465873	39278	UPDATE-SINGLE-ANNOTATED-GOLD	 
3388	M+H-H2O	83443	1	Spectral Match to Deoxycholic acid from NIST14	Isolated	Data deposited by amelnik	0.0	spectra/specs_ms.mgf3388	N/A	N/A	HCD	Positive	ESI	375.29	lib-00032.mgf	Bronze	3	0.818838	2.43952	0.000915527	1	GNPS-NIST14-MATCHES	Data from Rob Knight 	375.29	N/A	0	9	N/A	1	375.289	spectra/specs_ms.mgf	CCMSLIB00003139794	1629	UPDATE-SINGLE-ANNOTATED-BRONZE	 
3430	[M+Na]	137862-53-4	1	Valsartan (Diovan)	Commercial	Garg_Neha	435.227	spectra/specs_ms.mgf3430	N/A	N/A	qTof	Positive	LC-ESI	458.216	lib-00020.mgf	Gold	1	0.849885	1.06561	0.000488281	1	GNPS-SELLECKCHEM-FDA-PART2	Dorrestein	458.216	N/A	0	18	C1(=CC=C(C=C1)C2=CC=CC=C2C3N=NNN=3)CN([C@@](C(C)C)(C(=O)O)[H])C(=O)CCCC	1	458.216	spectra/specs_ms.mgf	CCMSLIB00000078330	25017	UPDATE-SINGLE-ANNOTATED-GOLD	 
3450	M+H	 	1	"(9S,10R,13R,14S,17R)-10,13-dimethyl-17-((R)-6-methylheptan-2-yl)-1,2,8,9,10,11,12,13,14,15,16,17-dodecahydro-3H-cyclopenta[a]phenanthren-3-one"	crude	Emily Gentry	382.324	spectra/specs_ms.mgf3450	"InChI=1S/C27H42O/c1-18(2)7-6-8-19(3)23-11-12-24-22-10-9-20-17-21(28)13-15-26(20,4)25(22)14-16-27(23,24)5/h9-10,17-19,22-25H,6-8,11-16H2,1-5H3/t19-,22+,23-,24+,25+,26+,27-/m1/s1"	N/A	qTof	Positive	ESI	383.331	lib-00001.mgf	Gold	1	0.870303	0	0	1	BILELIB19	Dorrestein	383.331	 	0	15	C[C@H](CCCC(C)C)[C@H]1CC[C@H]2[C@]3([H])C=CC4=CC(CC[C@]4(C)[C@H]3CC[C@@]21C)=O	1	383.331	spectra/specs_ms.mgf	CCMSLIB00005464988	19835	UPDATE-SINGLE-ANNOTATED-GOLD	 
3455	M+H-H2O	544649	1	Spectral Match to Myristoleic acid from NIST14	Isolated	Data deposited by amelnik	0.0	spectra/specs_ms.mgf3455	N/A	N/A	Q-TOF	Positive	ESI	209.19	lib-00032.mgf	Bronze	3	0.908901	0.510596	0.000106812	1	GNPS-NIST14-MATCHES	Data from Rob Knight 	209.19	N/A	0	7	N/A	1	209.19	spectra/specs_ms.mgf	CCMSLIB00003134727	6690	UPDATE-SINGLE-ANNOTATED-BRONZE	 
3456	M+H	 	1	Stearoyl Ethanolamide	Commercial	lfnothias	0.0	spectra/specs_ms.mgf3456	 	 	qTof	Positive	LC-ESI	-1.0	lib-00013.mgf	Bronze	3	0.891477	2.41672	0.000793457	1	GNPS-LIBRARY	Dorrestein	-1.0	 	0	10	CCCCCCCCCCCCCCCCCC(=O)NCCO	1	328.321	spectra/specs_ms.mgf	CCMSLIB00004684225	6913	UPDATE-SINGLE-ANNOTATED-BRONZE	 
